8.440000000000000835e-01 1.510006242929713416e+00 -5.015419682440683813e-01
9.320000000000000506e-01 4.191312524561472963e-01 -2.176149457042049484e-01
1.020000000000000018e+00 1.981336706689989513e-01 -4.228823487889440957e-02
1.108000000000000096e+00 0.000000000000000000e+00 -5.303718803017881678e-02
1.196000000000000174e+00 1.813458974434128956e-01 -4.994614799117286924e-02
1.284000000000000252e+00 2.107284175435337192e-01 -7.531167843881626800e-02
1.372000000000000108e+00 3.852711144760865292e-01 -3.855478659563683907e-02
1.459999999999999964e+00 6.434112407341359141e-01 -7.243312784807244553e-02
1.548000000000000043e+00 9.420154888644794999e-01 -8.988664973308663209e-02
1.636000000000000121e+00 1.183712570030454936e+00 -1.239799329758912994e-01
1.724000000000000199e+00 1.404238552666547291e+00 -1.121726608897019306e-01
1.812000000000000277e+00 1.596895595034848014e+00 -1.249693454839644058e-01
1.900000000000000133e+00 1.790173322185576898e+00 -1.027852110109226946e-01
1.987999999999999989e+00 1.949108970170514654e+00 -1.165054125742809865e-01
2.076000000000000068e+00 2.270399601527782529e+00 -1.074048870551254919e-01
2.164000000000000146e+00 2.487077040921359838e+00 -1.334831388655687845e-01
2.252000000000000224e+00 2.613995598212382809e+00 -1.934916469481019197e-01
2.340000000000000302e+00 2.845664111444905497e+00 -1.750783051578355398e-01
2.428000000000000380e+00 2.978671819952505295e+00 -2.694249056757299088e-01
2.516000000000000458e+00 3.471402447326928709e+00 -2.582913847907286065e-01
2.604000000000000092e+00 5.043333164204922170e+00 -5.331680485550498449e-01
2.692000000000000171e+00 5.043333164204925723e+00 -5.331680485550498449e-01
2.780000000000000249e+00 8.694788357167386295e+00 nan
2.867999999999999883e+00 8.694788357167386295e+00 nan
2.955999999999999961e+00 8.694788357167386295e+00 nan
